2026-07-12 13:53:07 | === MP-DPO 'gptbert_small_dpo_from30M' | device=mps ===
2026-07-12 13:53:07 | init=/Users/admin1/Downloads/babylm-eval/checkpoints/gptbert_small_v1/chck_30M
2026-07-12 13:53:07 | ref =/Users/admin1/Downloads/babylm-eval/checkpoints/gptbert_small_v1/chck_30M (frozen)
2026-07-12 13:53:07 | steps=1500 pairs/step=16 beta=0.1 lr=1e-05 mle_mix=0.5@1.0 | ckpt every 250
2026-07-12 14:00:51 | [0:07:43] step   540/1500 | dpo 0.6394 | pref-acc 0.756 | mle    nan | margin +1.43 | lr 7.59e-06 | 0.462M words | ETA 0:13:44
2026-07-12 14:00:58 | [0:07:51] step   550/1500 | dpo 0.5395 | pref-acc 0.787 | mle    nan | margin +3.70 | lr 7.50e-06 | 0.469M words | ETA 0:13:34
2026-07-12 14:01:08 | [0:08:01] step   560/1500 | dpo 0.5289 | pref-acc 0.775 | mle  2.522 | margin +4.21 | lr 7.40e-06 | 0.479M words | ETA 0:13:27
2026-07-12 14:01:17 | [0:08:10] step   570/1500 | dpo 0.5556 | pref-acc 0.756 | mle  2.444 | margin +3.33 | lr 7.31e-06 | 0.488M words | ETA 0:13:19
2026-07-12 14:01:28 | [0:08:20] step   580/1500 | dpo 0.5008 | pref-acc 0.781 | mle  2.445 | margin +4.89 | lr 7.21e-06 | 0.501M words | ETA 0:13:14
2026-07-12 14:01:36 | [0:08:29] step   590/1500 | dpo 0.6111 | pref-acc 0.713 | mle  2.735 | margin +2.15 | lr 7.11e-06 | 0.510M words | ETA 0:13:06
2026-07-12 14:01:44 | [0:08:37] step   600/1500 | dpo 0.5140 | pref-acc 0.794 | mle    nan | margin +4.12 | lr 7.01e-06 | 0.517M words | ETA 0:12:56
2026-07-12 14:01:54 | [0:08:46] step   610/1500 | dpo 0.5555 | pref-acc 0.800 | mle  3.149 | margin +3.47 | lr 6.91e-06 | 0.527M words | ETA 0:12:48
2026-07-12 14:02:04 | [0:08:57] step   620/1500 | dpo 0.6385 | pref-acc 0.738 | mle  2.288 | margin +1.73 | lr 6.80e-06 | 0.539M words | ETA 0:12:42
2026-07-12 14:02:13 | [0:09:06] step   630/1500 | dpo 0.5546 | pref-acc 0.731 | mle    nan | margin +3.59 | lr 6.70e-06 | 0.549M words | ETA 0:12:34
2026-07-12 14:02:21 | [0:09:14] step   640/1500 | dpo 0.5907 | pref-acc 0.825 | mle    nan | margin +2.53 | lr 6.60e-06 | 0.556M words | ETA 0:12:25
2026-07-12 14:02:30 | [0:09:23] step   650/1500 | dpo 0.6106 | pref-acc 0.769 | mle    nan | margin +2.37 | lr 6.49e-06 | 0.565M words | ETA 0:12:16
2026-07-12 14:02:39 | [0:09:32] step   660/1500 | dpo 0.5408 | pref-acc 0.756 | mle    nan | margin +4.13 | lr 6.39e-06 | 0.575M words | ETA 0:12:08
2026-07-12 14:02:49 | [0:09:42] step   670/1500 | dpo 0.5326 | pref-acc 0.775 | mle    nan | margin +4.06 | lr 6.28e-06 | 0.585M words | ETA 0:12:01
2026-07-12 14:02:57 | [0:09:50] step   680/1500 | dpo 0.5728 | pref-acc 0.775 | mle  2.967 | margin +3.15 | lr 6.17e-06 | 0.593M words | ETA 0:11:52
2026-07-12 14:03:06 | [0:09:59] step   690/1500 | dpo 0.5448 | pref-acc 0.787 | mle    nan | margin +3.50 | lr 6.07e-06 | 0.602M words | ETA 0:11:43
2026-07-12 14:03:14 | [0:10:07] step   700/1500 | dpo 0.5046 | pref-acc 0.825 | mle    nan | margin +4.69 | lr 5.96e-06 | 0.610M words | ETA 0:11:33
2026-07-12 14:03:23 | [0:10:15] step   710/1500 | dpo 0.5772 | pref-acc 0.825 | mle    nan | margin +3.12 | lr 5.85e-06 | 0.618M words | ETA 0:11:25
2026-07-12 14:03:30 | [0:10:22] step   720/1500 | dpo 0.5770 | pref-acc 0.794 | mle    nan | margin +3.69 | lr 5.74e-06 | 0.625M words | ETA 0:11:14
